detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip
./diamond-details/LD14291309,['0.30'],['Nov 27'],['Nov 30'],['$274'],,['$913'],['LD14291309'],LD14291309,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.0'],['Strong Blue'],['1.01'],['Excellent'],['Excellent'],['61.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352861181/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6352861181/1/,"[{'label': '4.29 x 4.26 x 2.65 mm', 'labelSmall': '4.29 x 4.26 x 2.65'}]",False,,0.8932238,False,False
./diamond-details/LD14493234,['0.30'],['Nov 27'],['Nov 30'],['$274'],['$291'],['$913'],['LD14493234'],LD14493234,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.6'],['Faint'],['1.00'],['Excellent'],['Excellent'],['58.0'],[False],,,"[{'label': '4.29 x 4.27 x 2.68 mm', 'labelSmall': '4.29 x 4.27 x 2.68'}]",False,,0.87304103,False,False
./diamond-details/LD14525849,['0.30'],['Nov 27'],['Nov 30'],['$274'],,['$913'],['LD14525849'],LD14525849,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['62.5'],['Faint'],['1.00'],['Very Good'],['Very Good'],['63.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3365190836/still_230x230.jpg,https://bluenile.v360.in/43/imaged/gia-3365190836/1/,"[{'label': '4.24 x 4.22 x 2.64 mm', 'labelSmall': '4.24 x 4.22 x 2.64'}]",False,,0.8705425,False,False
./diamond-details/LD14540906,['0.23'],['Nov 25'],['Nov 27'],['$274'],,"['$1,191']",['LD14540906'],LD14540906,['RD'],['Round'],['SI1'],['E'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['59.5'],['None'],['1.01'],['Good'],['Excellent'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1363328395/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-1363328395/1/,"[{'label': '4.03 x 3.99 x 2.39 mm', 'labelSmall': '4.03 x 3.99 x 2.39'}]",False,,0.92541516,False,False
./diamond-details/LD14544019,['0.31'],['Nov 27'],['Nov 30'],['$275'],,['$887'],['LD14544019'],LD14544019,['RD'],['Round'],['SI1'],['J'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['57.4'],['Medium'],['1.00'],['Good'],['Very Good'],['62.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1369258849/still_230x230.jpg,https://bluenile.v360.in/43/imaged/gia-1369258849/1/,"[{'label': '4.51 x 4.49 x 2.58 mm', 'labelSmall': '4.51 x 4.49 x 2.58'}]",False,,0.8616993,False,False
./diamond-details/LD14587933,['0.23'],['Nov 27'],['Nov 30'],['$275'],,"['$1,196']",['LD14587933'],LD14587933,['RD'],['Round'],['VS2'],['G'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['64.2'],['None'],['1.01'],['Very Good'],['Very Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7368303847/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7368303847/1/,"[{'label': '3.83 x 3.86 x 2.47 mm', 'labelSmall': '3.83 x 3.86 x 2.47'}]",False,,0.7709406,False,False
./diamond-details/LD14618106,['0.30'],['Nov 24'],['Nov 25'],['$275'],,['$917'],['LD14618106'],LD14618106,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.9'],['Faint'],['1.00'],['Excellent'],['Excellent'],['57.0'],[False],,,"[{'label': '4.29 x 4.31 x 2.66 mm', 'labelSmall': '4.29 x 4.31 x 2.66'}]",False,,0.89342743,False,False
./diamond-details/LD14071608,['0.23'],['Dec 1'],['Dec 2'],['$276'],,"['$1,200']",['LD14071608'],LD14071608,['RD'],['Round'],['VS1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.6'],['None'],['1.01'],['Excellent'],['Excellent'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6315571286/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6315571286/1/,"[{'label': '3.90 x 3.92 x 2.45 mm', 'labelSmall': '3.90 x 3.92 x 2.45'}]",False,,0.906583,False,False
./diamond-details/LD13918304,['0.33'],['Nov 27'],['Nov 30'],['$277'],['$319'],['$839'],['LD13918304'],LD13918304,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.1'],['Faint'],['1.00'],['Excellent'],['Very Good'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2346616972/still_230x230.jpg,https://bluenile.v360.in/26/imaged/gia-2346616972/1/,"[{'label': '4.38 x 4.36 x 2.71 mm', 'labelSmall': '4.38 x 4.36 x 2.71'}]",False,,0.85047835,False,False
./diamond-details/LD14071747,['0.34'],['Dec 1'],['Dec 2'],['$277'],,['$815'],['LD14071747'],LD14071747,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.3'],['None'],['1.00'],['Excellent'],['Excellent'],['57.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5323586190/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5323586190/1/,"[{'label': '4.46 x 4.48 x 2.78 mm', 'labelSmall': '4.46 x 4.48 x 2.78'}]",False,,0.83738154,False,False
./diamond-details/LD14547430,['0.30'],['Nov 27'],['Nov 30'],['$277'],,['$923'],['LD14547430'],LD14547430,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['62.1'],['Faint'],['1.02'],['Excellent'],['Good'],['65.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363205603/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5363205603/1/,"[{'label': '4.25 x 4.15 x 2.61 mm', 'labelSmall': '4.25 x 4.15 x 2.61'}]",False,,0.8306192,False,False
./diamond-details/LD13865606,['0.23'],['Nov 25'],['Nov 27'],['$278'],,"['$1,209']",['LD13865606'],LD13865606,['RD'],['Round'],['SI1'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['59.6'],['Faint'],['1.01'],['Very Good'],['Very Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355103767/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6355103767/1/,"[{'label': '4.02 x 3.98 x 2.39 mm', 'labelSmall': '4.02 x 3.98 x 2.39'}]",False,,0.8905986,False,False
./diamond-details/LD14266525,['0.23'],['Nov 27'],['Nov 30'],['$278'],['$298'],"['$1,209']",['LD14266525'],LD14266525,['RD'],['Round'],['VS2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.3'],['None'],['1.00'],['Excellent'],['Excellent'],['56.0'],[False],,,"[{'label': '3.92 x 3.93 x 2.44 mm', 'labelSmall': '3.92 x 3.93 x 2.44'}]",False,,0.8687382,False,False
./diamond-details/LD14450145,['0.23'],['Nov 25'],['Nov 27'],['$279'],,"['$1,213']",['LD14450145'],LD14450145,['RD'],['Round'],['SI1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['60.9'],['None'],['1.01'],['Very Good'],['Excellent'],['54.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7366175611/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-7366175611/1/,"[{'label': '4.04 x 4.01 x 2.45 mm', 'labelSmall': '4.04 x 4.01 x 2.45'}]",False,,0.89443165,False,False
./diamond-details/LD14464094,['0.30'],['Nov 25'],['Nov 27'],['$279'],,['$930'],['LD14464094'],LD14464094,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.4'],['Faint'],['1.01'],['Excellent'],['Excellent'],['57.0'],[False],,,"[{'label': '4.31 x 4.28 x 2.68 mm', 'labelSmall': '4.31 x 4.28 x 2.68'}]",False,,0.8246062,False,False
./diamond-details/LD14593640,['0.30'],['Nov 27'],['Nov 30'],['$279'],,['$930'],['LD14593640'],LD14593640,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['61.5'],['Strong'],['1.00'],['Excellent'],['Excellent'],['63.0'],[False],,,"[{'label': '4.26 x 4.24 x 2.62 mm', 'labelSmall': '4.26 x 4.24 x 2.62'}]",False,,0.7231796,False,False
./diamond-details/LD13907284,['0.30'],['Nov 27'],['Nov 30'],['$280'],,['$933'],['LD13907284'],LD13907284,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.2'],['Strong Blue'],['1.00'],['Excellent'],['Excellent'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1359243156/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1359243156/1/,"[{'label': '4.34 x 4.32 x 2.65 mm', 'labelSmall': '4.34 x 4.32 x 2.65'}]",False,,0.772524,False,False
./diamond-details/LD14392668,['0.30'],['Nov 25'],['Nov 27'],['$280'],,['$933'],['LD14392668'],LD14392668,['RD'],['Round'],['SI1'],['J'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.9'],['None'],['1.01'],['Very Good'],['Good'],['57.0'],[False],,,"[{'label': '4.28 x 4.25 x 2.68 mm', 'labelSmall': '4.28 x 4.25 x 2.68'}]",False,,0.75382334,False,False
./diamond-details/LD11975555,['0.23'],['Nov 27'],['Nov 30'],['$281'],,"['$1,222']",['LD11975555'],LD11975555,['RD'],['Round'],['SI2'],['D'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['64.1'],['None'],['1.00'],['Very Good'],['Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7316886577/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-7316886577/1/,"[{'label': '3.83 x 3.84 x 2.46 mm', 'labelSmall': '3.83 x 3.84 x 2.46'}]",False,,0.79731995,False,False
./diamond-details/LD13701068,['0.24'],['Nov 27'],['Nov 30'],['$281'],,"['$1,171']",['LD13701068'],LD13701068,['RD'],['Round'],['SI2'],['E'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['63.2'],['None'],['1.01'],['Very Good'],['Good'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7342981841/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-7342981841/1/,"[{'label': '3.90 x 3.94 x 2.48 mm', 'labelSmall': '3.90 x 3.94 x 2.48'}]",False,,0.6719092,False,False
./diamond-details/LD14588007,['0.23'],['Nov 27'],['Nov 30'],['$281'],,"['$1,222']",['LD14588007'],LD14588007,['RD'],['Round'],['VS2'],['G'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.8'],['None'],['1.01'],['Very Good'],['Very Good'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2364304892/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2364304892/1/,"[{'label': '3.86 x 3.89 x 2.43 mm', 'labelSmall': '3.86 x 3.89 x 2.43'}]",False,,0.7757807,False,False
./diamond-details/LD13701037,['0.27'],['Nov 27'],['Nov 30'],['$282'],,"['$1,044']",['LD13701037'],LD13701037,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['64.9'],['None'],['1.01'],['Very Good'],['Very Good'],['56.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7342972845/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-7342972845/1/,"[{'label': '4.00 x 4.03 x 2.61 mm', 'labelSmall': '4.00 x 4.03 x 2.61'}]",False,,0.7599237,False,False
./diamond-details/LD14501788,['0.31'],['Nov 27'],['Nov 30'],['$283'],,['$913'],['LD14501788'],LD14501788,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.9'],['None'],['1.01'],['Excellent'],['Excellent'],['56.0'],[False],,,"[{'label': '4.34 x 4.31 x 2.72 mm', 'labelSmall': '4.34 x 4.31 x 2.72'}]",False,,0.8358818,False,False
./diamond-details/LD12856686,['0.25'],['Nov 25'],['Nov 27'],['$285'],,"['$1,140']",['LD12856686'],LD12856686,['RD'],['Round'],['VS1'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['58.9'],['None'],['1.00'],['Excellent'],['Excellent'],['62.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331475224/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6331475224/1/,"[{'label': '4.13 x 4.11 x 2.43 mm', 'labelSmall': '4.13 x 4.11 x 2.43'}]",False,,0.8379296,False,False
./diamond-details/LD14449958,['0.30'],['Nov 25'],['Nov 27'],['$285'],,['$950'],['LD14449958'],LD14449958,['RD'],['Round'],['VS2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.5'],['Strong'],['1.00'],['Excellent'],['Excellent'],['55.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2367006892/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-2367006892/1/,"[{'label': '4.30 x 4.29 x 2.69 mm', 'labelSmall': '4.30 x 4.29 x 2.69'}]",False,,0.80042523,False,False
./diamond-details/LD14493471,['0.30'],['Nov 27'],['Nov 30'],['$285'],['$301'],['$950'],['LD14493471'],LD14493471,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.6'],['Faint'],['1.00'],['Excellent'],['Very Good'],['56.0'],[False],,,"[{'label': '4.29 x 4.27 x 2.68 mm', 'labelSmall': '4.29 x 4.27 x 2.68'}]",False,,0.79571146,False,False
./diamond-details/LD14588014,['0.23'],['Nov 27'],['Nov 30'],['$285'],,"['$1,239']",['LD14588014'],LD14588014,['RD'],['Round'],['VS1'],['H'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['62.3'],['None'],['1.01'],['Very Good'],['Excellent'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1369303870/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1369303870/1/,"[{'label': '3.85 x 3.87 x 2.41 mm', 'labelSmall': '3.85 x 3.87 x 2.41'}]",False,,0.6578,False,False
./diamond-details/LD13767208,['0.23'],['Nov 27'],['Nov 30'],['$286'],,"['$1,243']",['LD13767208'],LD13767208,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['63.7'],['Faint'],['1.02'],['Very Good'],['Very Good'],['59.0'],[False],,,"[{'label': '3.91 x 3.85 x 2.47 mm', 'labelSmall': '3.91 x 3.85 x 2.47'}]",False,,0.8717703,False,False
./diamond-details/LD14491861,['0.32'],['Nov 27'],['Nov 30'],['$287'],['$304'],['$897'],['LD14491861'],LD14491861,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.8'],['Faint'],['1.01'],['Excellent'],['Excellent'],['57.0'],[False],,,"[{'label': '4.36 x 4.33 x 2.73 mm', 'labelSmall': '4.36 x 4.33 x 2.73'}]",False,,0.7754785,False,False
./diamond-details/LD14519281,['0.30'],['Nov 24'],['Nov 25'],['$287'],['$301'],['$957'],['LD14519281'],LD14519281,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.3'],['Faint'],['1.00'],['Excellent'],['Excellent'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1216164202/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1216164202/1/,"[{'label': '4.30 x 4.32 x 2.64 mm', 'labelSmall': '4.30 x 4.32 x 2.64'}]",False,,0.76264524,False,False
./diamond-details/LD13701048,['0.26'],['Nov 27'],['Nov 30'],['$288'],,"['$1,108']",['LD13701048'],LD13701048,['RD'],['Round'],['SI2'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['58.9'],['None'],['1.01'],['Very Good'],['Very Good'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2344972807/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-2344972807/1/,"[{'label': '4.17 x 4.20 x 2.47 mm', 'labelSmall': '4.17 x 4.20 x 2.47'}]",False,,0.75452167,False,False
./diamond-details/LD14233868,['0.30'],['Nov 18'],['Nov 19'],['$288'],['$305'],['$960'],['LD14233868'],LD14233868,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.0'],['Faint'],['1.00'],['Excellent'],['Excellent'],['59.7'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1348652256/still_230x230.jpg,https://bluenile.v360.in/3/imaged/gia-1348652256/1/,"[{'label': '4.35 x 4.37 x 2.60 mm', 'labelSmall': '4.35 x 4.37 x 2.60'}]",False,,0.78283566,False,False
./diamond-details/LD14525853,['0.30'],['Nov 27'],['Nov 30'],['$288'],,['$960'],['LD14525853'],LD14525853,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['64.4'],['None'],['1.01'],['Very Good'],['Good'],['55.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6362186782/still_230x230.jpg?v=2,https://bluenile.v360.in/43/imaged/gia-6362186782/2/,"[{'label': '4.23 x 4.17 x 2.71 mm', 'labelSmall': '4.23 x 4.17 x 2.71'}]",False,,0.847272,False,False
./diamond-details/LD14533127,['0.30'],['Nov 24'],['Nov 25'],['$288'],,['$960'],['LD14533127'],LD14533127,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['59.6'],['None'],['1.00'],['Excellent'],['Very Good'],['59.0'],[False],,,"[{'label': '4.35 x 4.37 x 2.60 mm', 'labelSmall': '4.35 x 4.37 x 2.60'}]",False,,0.72712696,False,False
./diamond-details/LD14618109,['0.30'],['Nov 24'],['Nov 25'],['$288'],,['$960'],['LD14618109'],LD14618109,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.8'],['Faint'],['1.01'],['Excellent'],['Very Good'],['60.0'],[False],,,"[{'label': '4.21 x 4.26 x 2.66 mm', 'labelSmall': '4.21 x 4.26 x 2.66'}]",False,,0.8201654,False,False
./diamond-details/LD13999703,['0.30'],['Nov 27'],['Nov 30'],['$289'],['$312'],['$963'],['LD13999703'],LD13999703,['RD'],['Round'],['SI1'],['I'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['66.2'],['Strong'],['1.01'],['Very Good'],['Good'],['59.0'],[False],,,"[{'label': '4.07 x 4.10 x 2.70 mm', 'labelSmall': '4.07 x 4.10 x 2.70'}]",False,,0.697095,False,False
./diamond-details/LD14467905,['0.31'],['Nov 27'],['Nov 30'],['$289'],['$313'],['$932'],['LD14467905'],LD14467905,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['65.4'],['Faint'],['1.01'],['Excellent'],['Excellent'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2367278324/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2367278324/1/,"[{'label': '4.18 x 4.15 x 2.72 mm', 'labelSmall': '4.18 x 4.15 x 2.72'}]",False,,0.83808273,False,False
./diamond-details/LD13701067,['0.28'],['Nov 27'],['Nov 30'],['$290'],,"['$1,036']",['LD13701067'],LD13701067,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.2'],['None'],['1.01'],['Very Good'],['Very Good'],['56.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7341972882/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-7341972882/1/,"[{'label': '4.18 x 4.21 x 2.61 mm', 'labelSmall': '4.18 x 4.21 x 2.61'}]",False,,0.7710093,False,False
./diamond-details/LD13850307,['0.30'],['Nov 18'],['Nov 19'],['$290'],,['$967'],['LD13850307'],LD13850307,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['64.3'],['Medium'],['1.01'],['Very Good'],['Very Good'],['57.0'],[False],,,"[{'label': '4.24 x 4.21 x 2.71 mm', 'labelSmall': '4.24 x 4.21 x 2.71'}]",False,,0.71062005,False,False
./diamond-details/LD14321060,['0.23'],['Nov 25'],['Nov 27'],['$290'],,"['$1,261']",['LD14321060'],LD14321060,['RD'],['Round'],['VS1'],['H'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['58.7'],['Faint'],['1.01'],['Very Good'],['Very Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352959879/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6352959879/1/,"[{'label': '4.09 x 4.06 x 2.40 mm', 'labelSmall': '4.09 x 4.06 x 2.40'}]",False,,0.6716139,False,False
